step,time,method,M,solve_s,flux_s,transport_s,viz_s,p_l2_drift,flux_l2_drift,pinn_rmse,pinn_pre_rmse,pinn_iterations,pinn_wall_s,pinn_pre_eval_s,pinn_linear_s,pinn_sync_s,pinn_error_s,pinn_trainable_params,pinn_stop_reason,R_xi_mean_abs,R_xi_median_abs,R_xi_rmse,R_xi_max_abs,R_xi_sum,R_xi_int_mean_abs,R_xi_int_median_abs,R_xi_int_rmse,R_xi_int_max_abs,R_xi_int_sum,R_xi_src_mean_abs,R_xi_src_median_abs,R_xi_src_rmse,R_xi_src_max_abs,R_xi_src_sum,R_xi_bnd_mean_abs,R_xi_bnd_median_abs,R_xi_bnd_rmse,R_xi_bnd_max_abs,R_xi_bnd_sum,CFL,cfl_violated,S_preclip_min,S_preclip_max,S_post_min,S_post_max,mass_balance,stored_water,n_substeps,dt_substep
1,1e-05,CG,1.0,0.02312711400736589,0.006695246993331239,0.0003665749973151833,2.215994754806161e-06,0.0,0.0,nan,nan,,0.0,nan,nan,nan,nan,0,,0.0014196029207760113,0.00022444387844151696,0.005838860409702366,0.10895565742888325,-0.00016297671482309439,0.0014925001344230037,0.00025160215919017067,0.0060157722337112664,0.10895565742888325,-4.0744177617947804e-05,0.03425976307326012,0.0217300409384939,0.043321874874622295,0.07793421045183524,-0.18229520241770028,0.00028941135450681686,3.451647144892602e-05,0.0012558327912548376,0.012958261142290928,-0.00012223253720513227,0.21808563168653042,0,0.0,0.01024,0.0,0.01024,0.0,1e-05,1,1e-05
