step,time,method,M,solve_s,flux_s,transport_s,viz_s,p_l2_drift,flux_l2_drift,pinn_rmse,pinn_pre_rmse,pinn_iterations,pinn_wall_s,pinn_pre_eval_s,pinn_linear_s,pinn_sync_s,pinn_error_s,pinn_trainable_params,pinn_stop_reason,R_xi_mean_abs,R_xi_median_abs,R_xi_rmse,R_xi_max_abs,R_xi_sum,R_xi_int_mean_abs,R_xi_int_median_abs,R_xi_int_rmse,R_xi_int_max_abs,R_xi_int_sum,R_xi_src_mean_abs,R_xi_src_median_abs,R_xi_src_rmse,R_xi_src_max_abs,R_xi_src_sum,R_xi_bnd_mean_abs,R_xi_bnd_median_abs,R_xi_bnd_rmse,R_xi_bnd_max_abs,R_xi_bnd_sum,CFL,cfl_violated,S_preclip_min,S_preclip_max,S_post_min,S_post_max,mass_balance,stored_water,n_substeps,dt_substep
1,0.01,PINN,1.0,0.026344767000409774,117.5712821920024,0.4064871009904891,5.473993951454759e-06,0.0,0.0,0.0022158621268368746,0.0025260527184056726,1068,117.56061640799453,0.07672971600550227,nan,nan,nan,30721,optimizer_done,1.3542862103163857e-15,9.055256544598933e-16,1.930565788065827e-15,1.2073350132146832e-14,-2.2853626543278827e-15,1.3593949948253987e-15,9.22005527481673e-16,1.922756584286636e-15,1.2073350132146832e-14,-3.746406396915036e-15,1.870031907102998e-15,9.43689570931383e-16,2.507178982240454e-15,5.551115123125783e-15,-2.0816681711721685e-15,1.2750800942371954e-15,7.095019016745141e-16,2.047832559270277e-15,1.127765415775972e-14,1.4610437425871536e-15,0.21854275917436805,0,0.0,0.9323870941958036,0.0,0.9323870941958036,2.654126918244515e-16,0.010000000000000026,1000,1e-05
