step,time,method,M,solve_s,flux_s,transport_s,viz_s,p_l2_drift,flux_l2_drift,pinn_rmse,pinn_pre_rmse,pinn_iterations,pinn_wall_s,pinn_pre_eval_s,pinn_linear_s,pinn_sync_s,pinn_error_s,pinn_trainable_params,pinn_stop_reason,R_xi_mean_abs,R_xi_median_abs,R_xi_rmse,R_xi_max_abs,R_xi_sum,R_xi_int_mean_abs,R_xi_int_median_abs,R_xi_int_rmse,R_xi_int_max_abs,R_xi_int_sum,R_xi_src_mean_abs,R_xi_src_median_abs,R_xi_src_rmse,R_xi_src_max_abs,R_xi_src_sum,R_xi_bnd_mean_abs,R_xi_bnd_median_abs,R_xi_bnd_rmse,R_xi_bnd_max_abs,R_xi_bnd_sum,CFL,cfl_violated,S_preclip_min,S_preclip_max,S_post_min,S_post_max,mass_balance,stored_water,n_substeps,dt_substep
654,0.006540000000000001,PINN,1.0,0.015991606007446535,0.007872101006796584,0.001074111001798883,4.479996277950704e-06,0.0005090692422952484,5.344971904976927e-05,0.0028547745455978542,0.002854774603915774,direct,0.001660259993514046,0.0007615770009579137,0.0006743480043951422,0.00017190600920002908,4.736900154966861e-05,96,direct_last_layer,1.355115764513232e-15,9.124645483638005e-16,1.9313860901647413e-15,1.206305021150822e-14,-2.2834178666809868e-15,1.3602537091018042e-15,9.228728892196614e-16,1.923616508472462e-15,1.206305021150822e-14,-3.636393757725648e-15,1.925543058334256e-15,1.1102230246251565e-15,2.5284438205932536e-15,5.551115123125783e-15,-2.0816681711721685e-15,1.2754575532943156e-15,7.251144129583054e-16,2.0480775061879275e-15,1.1261824806041432e-14,1.352975891044661e-15,0.21930460978274555,0,0.0,0.9059880365186221,0.0,0.9059880365186221,4.590918574118308e-19,0.006540000000000016,1,1e-05
655,0.00655,PINN,1.0,0.013400626005022787,0.00536228199780453,0.0003013160021509975,2.9690127121284604e-06,0.0005084098589487403,5.32581453695188e-05,0.002855048492321974,0.002855048550217041,direct,0.001464717002818361,0.0005756600003223866,0.0006902659952174872,0.00014901800022926182,4.5805005356669426e-05,96,direct_last_layer,1.3554919120977124e-15,9.08995101411847e-16,1.9321495993037562e-15,1.2067387020198161e-14,-1.361629179633811e-15,1.360631827682594e-15,9.311128257305512e-16,1.9243214181284782e-15,1.2067387020198161e-14,-2.480417401421603e-15,1.9671764217576992e-15,1.3322676295501878e-15,2.623250652871893e-15,5.440092820663267e-15,-1.7486012637846216e-15,1.2758031427367953e-15,7.181755190543981e-16,2.049695559030086e-15,1.1272233146897292e-14,1.118788221787792e-15,0.21930525371480203,0,0.0,0.9060971227502592,0.0,0.9060971227502592,-4.0826988057657276e-19,0.006550000000000016,1,1e-05
656,0.006560000000000001,PINN,1.0,0.01706781300890725,0.008052287012105808,0.0006418920092983171,3.7950085243210196e-06,0.000507750241302497,5.306809932567084e-05,0.002855320016774434,0.002855320074251586,direct,0.0016187269939109683,0.0006372049974743277,0.0007496190082747489,0.00017001500236801803,5.705500370822847e-05,96,direct_last_layer,1.3579329451735826e-15,9.17668718791731e-16,1.9337691372973633e-15,1.2075193275840057e-14,-1.2922402405947386e-15,1.3629647881849611e-15,9.341485918135106e-16,1.9258494660230946e-15,1.2075193275840057e-14,-4.0720261906303235e-15,1.8145207558717402e-15,9.853229343548264e-16,2.4300200628777705e-15,5.495603971894525e-15,-2.192690473634684e-15,1.2799197228604512e-15,7.559057546568937e-16,2.052649408054064e-15,1.1261824806041432e-14,2.779785950035585e-15,0.2193058962366071,0,0.0,0.9062059327369528,0.0,0.9062059327369528,4.590918574118308e-19,0.006560000000000016,1,1e-05
657,0.00657,PINN,1.0,0.015150963008636609,0.006772856999305077,0.0008880460081854835,4.4769985834136605e-06,0.0005070907730389059,5.2879639735212056e-05,0.0028555891284534987,0.0028555891855177647,direct,0.0026825630047824234,0.0006097209989093244,0.0010738389973994344,0.0008700559992576018,0.0001224799925694242,96,direct_last_layer,1.3557518126800303e-15,9.081277396738585e-16,1.932092414204648e-15,1.2071723828888103e-14,-4.46128865187051e-16,1.3605175343621183e-15,9.194034422677078e-16,1.9239880644232305e-15,1.2071723828888103e-14,-4.188686344389764e-15,1.842276331487369e-15,9.43689570931383e-16,2.514351077106839e-15,5.662137425588298e-15,-1.1934897514720433e-15,1.281864510507347e-15,7.424616477180734e-16,2.0536538312473645e-15,1.1287845658181084e-14,3.742557479202713e-15,0.21930653734258287,0,0.0,0.9063144675820477,0.0,0.9063144675820477,4.590918574118308e-19,0.006570000000000017,1,1e-05
658,0.006580000000000001,PINN,1.0,0.014046165990293957,0.0076551019883481786,0.0003071910032304004,2.815999323502183e-06,0.0005064318285449228,5.269282724588051e-05,0.0028558558383915875,0.0028558558950480812,direct,0.0015770239988341928,0.0005996889958623797,0.0007489399868063629,0.0001698689884506166,5.425099516287446e-05,96,direct_last_layer,1.3556050283859092e-15,9.159339953157541e-16,1.931990805281443e-15,1.2061315488032243e-14,-2.8270368359652187e-15,1.360806982742558e-15,9.30679144861557e-16,1.9242286662463596e-15,1.2061315488032243e-14,-3.6574272798718666e-15,1.863093013199091e-15,8.465450562766819e-16,2.5542859229349052e-15,5.384581669432009e-15,-2.3592239273284576e-15,1.2749544157236465e-15,7.259817746962938e-16,2.0485749502341e-15,1.126789633820735e-14,8.303904439066478e-16,0.21930717702805394,0,0.0,0.9064227283828232,0.0,0.9064227283828232,-4.0826988057657276e-19,0.006580000000000016,1,1e-05
659,0.00659,PINN,1.0,0.014859125003567897,0.0054747380054323,0.00034661700192373246,2.5679910322651267e-06,0.0005057737737980279,5.250771320078292e-05,0.0028561201591243333,0.002856120215378243,direct,0.0015619409969076514,0.0006086009962018579,0.0007284000021172687,0.0001657840039115399,5.5028998758643866e-05,96,direct_last_layer,1.3582868698212256e-15,9.124645483638005e-16,1.9351296321864282e-15,1.2071723828888103e-14,-3.649295763578225e-15,1.3635477278262017e-15,9.228728892196614e-16,1.9275567368699063e-15,1.2071723828888103e-14,-2.833433628782883e-15,1.824929096727601e-15,1.0824674490095276e-15,2.4982330911628877e-15,5.495603971894525e-15,-1.3877787807814457e-15,1.2767230205175135e-15,7.290175407792532e-16,2.0489613491604333e-15,1.1299121360774933e-14,-8.158621347953421e-16,0.21930781528920265,0,0.0,0.9065307162305365,0.0,0.9065307162305365,-4.0826988057657276e-19,0.006590000000000016,1,1e-05
660,0.006600000000000001,PINN,1.0,0.015196052001556382,0.005887362000066787,0.00029312500555533916,2.7209898689761758e-06,0.0005051169639363408,5.232434991036061e-05,0.002856382104657709,0.0028563821605142904,direct,0.001554179994855076,0.0006254389882087708,0.0007237740064738318,0.00015405099838972092,4.66459896415472e-05,96,direct_last_layer,1.3573338496962132e-15,9.055256544598933e-16,1.9348496823373905e-15,1.2066519658460173e-14,-3.126059795136721e-15,1.3628359077150747e-15,9.228728892196614e-16,1.9276498755885696e-15,1.2066519658460173e-14,-2.8861258543656787e-15,1.8214596497756474e-15,9.992007221626409e-16,2.5351379688130243e-15,5.662137425588298e-15,-1.4710455076283324e-15,1.2720304579897247e-15,7.216449660063518e-16,2.0432315835667628e-15,1.1258355359089478e-14,-2.3993394077104213e-16,0.2193084521229071,0,0.0,0.906638432210464,0.0,0.906638432210464,4.590918574118308e-19,0.0066000000000000164,1,1e-05
661,0.00661,PINN,1.0,0.015259629988577217,0.005523426996660419,0.0003362970019225031,2.945002052001655e-06,0.0005044617432804839,5.214278358014438e-05,0.0028566416904310696,0.002856641745895637,direct,0.0014948320022085682,0.0005946729943389073,0.0006984520005062222,0.00014804699458181858,4.958698991686106e-05,96,direct_last_layer,1.358146244308676e-15,9.107298248878237e-16,1.931429428813104e-15,1.207345855236408e-14,-1.4514011195156107e-15,1.3632300885502717e-15,9.272096979096034e-16,1.923436785279415e-15,1.207345855236408e-14,-3.0836674901925376e-15,2.033095913844818e-15,1.2212453270876722e-15,2.5450894251396337e-15,5.384581669432009e-15,-2.831068712794149e-15,1.2793267997973732e-15,7.324869877312068e-16,2.0513663375490714e-15,1.1269631061683327e-14,1.632266370676927e-15,0.2193090875268358,0,0.0,0.9067458774019439,0.0,0.9067458774019439,-4.0826988057657276e-19,0.006610000000000016,1,1e-05
662,0.006620000000000001,PINN,1.0,0.01917424800922163,0.00937580899335444,0.0005502319982042536,3.6249984987080097e-06,0.0005038084442759777,5.196305738990827e-05,0.0028568989332772195,0.002856898988355134,direct,0.0018991440010722727,0.0007028969994280487,0.0009314149938290939,0.0001886850077426061,7.022199861239642e-05,96,direct_last_layer,1.3555471871623167e-15,9.120308674948063e-16,1.93186460740358e-15,1.2074325914102069e-14,-4.641266212503103e-16,1.3605089568997308e-15,9.211381657436846e-16,1.9240488835414526e-15,1.2074325914102069e-14,-2.6103048216853664e-15,1.8388068845354155e-15,9.43689570931383e-16,2.511112747552019e-15,5.440092820663267e-15,-1.609823385706477e-15,1.2786203743193631e-15,7.489668607529865e-16,2.049228705342826e-15,1.1260957444303443e-14,2.146178200435056e-15,0.21930972149953604,0,0.0,0.9068530528784172,0.0,0.9068530528784172,4.590918574118308e-19,0.0066200000000000165,1,1e-05
663,0.0066300000000000005,PINN,1.0,0.01837689300009515,0.007128172001102939,0.0003500599996186793,2.877000952139497e-06,0.0005031573868847529,5.178521220744278e-05,0.0028571538513793193,0.0028571539060759845,direct,0.001738559003570117,0.0006343900022329763,0.0008567900076741353,0.00017333800496999174,6.868501077406108e-05,96,direct_last_layer,1.3564300998237732e-15,9.139824314052802e-16,1.931580227638238e-15,1.2082999531481953e-14,-3.05732137740114e-15,1.360959082457761e-15,9.233065700886556e-16,1.923384819142871e-15,1.2082999531481953e-14,-5.239928770831709e-15,1.8145207558717402e-15,1.1657341758564144e-15,2.5377196150361565e-15,5.773159728050814e-15,-2.0816681711721685e-15,1.2862131776585507e-15,7.450637329320386e-16,2.05446277456274e-15,1.1250549103447582e-14,2.182607393430569e-15,0.2193103540402134,0,0.0,0.9069599597074692,0.0,0.9069599597074692,-4.0826988057657276e-19,0.006630000000000016,1,1e-05
664,0.006640000000000001,PINN,1.0,0.014856392997899093,0.0058474160032346845,0.00031846600177232176,3.1050003599375486e-06,0.0005025088777133428,5.160928337279922e-05,0.0028574064642253164,0.002857406518546174,direct,0.0016357790009351447,0.0006164439982967451,0.0007853239949326962,0.00017118699906859547,5.7648998335935175e-05,96,direct_last_layer,1.3568126628057238e-15,9.141992718397773e-16,1.93288727946996e-15,1.2081264808005976e-14,-1.4978049724979903e-15,1.3622772799895184e-15,9.298117831235686e-16,1.925500189196138e-15,1.2081264808005976e-14,-2.579296639552281e-15,1.904726376622534e-15,1.1657341758564144e-15,2.484337214687361e-15,5.440092820663267e-15,-1.6930901125533637e-15,1.2720897502960325e-15,7.325954079484553e-16,2.044003314205709e-15,1.1283508849491142e-14,1.0814916670542907e-15,0.21931098514879874,0,0.0,0.90706659895087,0.0,0.90706659895087,-4.0826988057657276e-19,0.006640000000000016,1,1e-05
665,0.0066500000000000005,PINN,1.0,0.017520024994155392,0.008842609997373074,0.0003594290028559044,3.44500585924834e-06,0.0005018632094439478,5.143530510589996e-05,0.0028576567925593737,0.0028576568465098805,direct,0.0017029029986588284,0.0006765780126443133,0.0007735810067970306,0.00018655099847819656,6.0788996051996946e-05,96,direct_last_layer,1.3524821155437128e-15,9.08995101411847e-16,1.925646664670447e-15,1.2069121743674138e-14,-5.697279128503985e-16,1.3568708562765015e-15,9.194034422677078e-16,1.9171811323298336e-15,1.2069121743674138e-14,-2.8707301835163845e-15,1.779826286352204e-15,1.0547118733938987e-15,2.4665986683724002e-15,5.551115123125783e-15,-9.159339953157541e-16,1.2844394906670002e-15,7.290175407792532e-16,2.0524331146406805e-15,1.1271365785159304e-14,2.301002270665986e-15,0.21931161482611342,0,0.0,0.9071729716646152,0.0,0.9071729716646152,4.590918574118308e-19,0.006650000000000016,1,1e-05
666,0.00666,PINN,1.0,0.0168939080031123,0.00576358700345736,0.0003223329986212775,2.802000381052494e-06,0.0005012206602430239,5.126330235975364e-05,0.002857904858330955,0.002857904911916589,direct,0.0017585349996807054,0.0006792299973312765,0.0008355989994015545,0.00017894001211971045,6.025799666531384e-05,96,direct_last_layer,1.355808319500949e-15,9.107298248878237e-16,1.930571911281452e-15,1.207866272279201e-14,-2.04532706960317e-15,1.3605700371732928e-15,9.228728892196614e-16,1.9226703488637418e-15,1.207866272279201e-14,-3.578714202149419e-15,1.9567680809018384e-15,1.4155343563970746e-15,2.5509095442804618e-15,5.551115123125783e-15,-9.992007221626409e-16,1.2819830951199627e-15,7.259817746962938e-16,2.0491826827652152e-15,1.1269631061683327e-14,1.533387132546249e-15,0.21931224307343078,0,0.0,0.9072790788989655,0.0,0.9072790788989655,4.590918574118308e-19,0.006660000000000017,1,1e-05
667,0.006670000000000001,PINN,1.0,0.017552826990140602,0.005619320989353582,0.0003494660049909726,3.0170049285516143e-06,0.0005005814932890725,5.1093305108058136e-05,0.002858150684641602,0.0028581507378678474,direct,0.0015983320045052096,0.0006565579969901592,0.0007145150011638179,0.0001691679935902357,5.362600495573133e-05,96,direct_last_layer,1.35539296100713e-15,9.124645483638005e-16,1.9290163223234527e-15,1.2074325914102069e-14,-2.1864901924607827e-15,1.3608364848424896e-15,9.228728892196614e-16,1.9216308525874526e-15,1.2074325914102069e-14,-3.336069755947163e-15,1.8283985436795547e-15,1.0269562977782698e-15,2.455486220770929e-15,5.495603971894525e-15,-1.4155343563970746e-15,1.2709970777940744e-15,7.246807320893112e-16,2.04010221623914e-15,1.1250549103447582e-14,1.1495795634863804e-15,0.21931286989295573,0,0.0,0.9073849216984871,0.0,0.9073849216984871,-4.0826988057657276e-19,0.006670000000000016,1,1e-05
668,0.00668,PINN,1.0,0.01698584499536082,0.007313196008908562,0.0004973920003976673,3.5669945646077394e-06,0.0004999459562087846,5.092532910388458e-05,0.0028583942956895017,0.0028583943485618393,direct,0.0025216579961124808,0.0006610019918298349,0.0007537150086136535,0.0009800850093597546,0.00011961000564042479,96,direct_last_layer,1.355174375584521e-15,9.08995101411847e-16,1.9309912249725398e-15,1.2075193275840057e-14,-2.7773803764653826e-15,1.3602951213087452e-15,9.228728892196614e-16,1.9231750971901003e-15,1.2075193275840057e-14,-3.600398245599129e-15,1.6375789613221059e-15,8.743006318923108e-16,2.424565109303761e-15,5.551115123125783e-15,-1.1102230246251565e-15,1.2757828139460612e-15,7.186091999233923e-16,2.0483595779615066e-15,1.1290447743395049e-14,8.230178691337464e-16,0.21931349528729532,0,0.0,0.9074905011020906,0.0,0.9074905011020906,-4.0826988057657276e-19,0.006680000000000016,1,1e-05
669,0.006690000000000001,PINN,1.0,0.01573484700929839,0.0072589129995321855,0.0003225819964427501,2.9109942261129618e-06,0.0004993142807078145,5.0759397004608834e-05,0.0028586357167121983,0.0028586357692361114,direct,0.00156616501044482,0.0006047389906598255,0.000735483001335524,0.00016670300101395696,5.40369946975261e-05,96,direct_last_layer,1.3568565954476006e-15,9.08995101411847e-16,1.9338071457299956e-15,1.2057846041080289e-14,-2.1929954054956957e-15,1.3623372675927127e-15,9.211381657436846e-16,1.9263397863013133e-15,1.2057846041080289e-14,-2.2713832225663977e-15,1.8457457784393227e-15,9.992007221626409e-16,2.4678671485993235e-15,5.495603971894525e-15,-1.5543122344752192e-15,1.271884768322797e-15,7.359564346831604e-16,2.046096722071252e-15,1.1272233146897292e-14,7.838781707070197e-17,0.2193141192599603,0,0.0,0.9075958181430706,0.0,0.9075958181430706,-4.0826988057657276e-19,0.006690000000000015,1,1e-05
670,0.0067,PINN,1.0,0.017095418996177614,0.006960468002944253,0.0003404299932299182,2.839005901478231e-06,0.0004986866819330797,5.059551956516841e-05,0.0028588749739278207,0.002858875026108762,direct,0.0018424099980620667,0.000672523005050607,0.0009206429967889562,0.00017806699906941503,6.557400047313422e-05,96,direct_last_layer,1.3565455256550594e-15,9.17668718791731e-16,1.933007203219722e-15,1.2081264808005976e-14,-2.1966816928821464e-15,1.3616239177430708e-15,9.298117831235686e-16,1.92567671122851e-15,1.2081264808005976e-14,-2.916917196064267e-15,1.7590096046404824e-15,9.575673587391975e-16,2.5134700515574538e-15,5.6066262743570405e-15,-1.5265566588595902e-15,1.277810610821788e-15,7.398595625041082e-16,2.0432966350547593e-15,1.1258355359089478e-14,7.202355031821206e-16,0.21931474181490515,0,0.0,0.9077008738491439,0.0,0.9077008738491439,1.3264535954002343e-18,0.006700000000000017,1,1e-05
671,0.006710000000000001,PINN,1.0,0.013720381990424357,0.00797748401237186,0.0011109680053777993,3.659995854832232e-06,0.0004980633590094051,5.04337075879821e-05,0.0028591120944738593,0.0028591121463172704,direct,0.001557759998831898,0.0006037099956301972,0.000712724999175407,0.00018097298743668944,5.560499266721308e-05,96,direct_last_layer,1.3564648456164726e-15,9.08995101411847e-16,1.9338363669171866e-15,1.2067387020198161e-14,-2.3189796979385113e-15,1.3612195204399347e-15,9.228728892196614e-16,1.925695643730043e-15,1.2067387020198161e-14,-4.447376982744805e-15,1.7832957333041577e-15,9.71445146547012e-16,2.4667743430017006e-15,5.662137425588298e-15,-1.609823385706477e-15,1.2827488129042806e-15,7.311859451242242e-16,2.0559295325462e-15,1.1276569955587235e-14,2.1283972848062938e-15,0.21931536295668871,0,0.0,0.9078056692424883,0.0,0.9078056692424883,-4.0826988057657276e-19,0.006710000000000016,1,1e-05
672,0.00672,PINN,1.0,0.015967357001500204,0.0073473340016789734,0.00031164400570560247,2.7289934223517776e-06,0.000497444493496468,5.027397010425342e-05,0.0028593471063460027,0.0028593471578572975,direct,0.0016151479940162972,0.0006346000009216368,0.000752872001612559,0.00016832399705890566,5.453798803500831e-05,96,direct_last_layer,1.3552285728623502e-15,9.055256544598933e-16,1.928381743055328e-15,1.2072591190626092e-14,-2.602173305391725e-15,1.3597399354948476e-15,9.194034422677078e-16,1.9198688941516377e-15,1.2072591190626092e-14,-4.702381333713396e-15,1.9290125052862095e-15,9.159339953157541e-16,2.6344778876635653e-15,5.6066262743570405e-15,-2.4424906541753444e-15,1.28528482954836e-15,7.346553920761778e-16,2.0558593204360645e-15,1.1286978296443095e-14,2.1002080283216706e-15,0.21931598269051014,0,0.0,0.9079102053397806,0.0,0.9079102053397806,4.590918574118308e-19,0.006720000000000017,1,1e-05
673,0.006730000000000001,PINN,1.0,0.01650402600353118,0.007009062988799997,0.0008640460000606254,4.464993253350258e-06,0.0004968302502514162,5.0116308330876055e-05,0.0028595800383346883,0.002859580089519233,direct,0.003121494999504648,0.001245721010491252,0.0013510259886970744,0.00039971798832993954,0.00011814599565695971,96,direct_last_layer,1.3569083805359812e-15,9.072603779358701e-16,1.934225185966811e-15,1.2065652296722185e-14,-2.3090050379516447e-15,1.3622180026220634e-15,9.211381657436846e-16,1.9266215255528636e-15,1.2065652296722185e-14,-3.9174189608338905e-15,1.7139067942650854e-15,8.743006318923108e-16,2.463883880726323e-15,5.495603971894525e-15,-2.275957200481571e-15,1.2745884974904326e-15,7.068998164605489e-16,2.048503975427493e-15,1.1270498423421316e-14,1.6084139228822458e-15,0.2193166010219237,0,0.0,0.9080144831522344,0.0,0.9080144831522344,-1.2756316185649763e-18,0.0067300000000000155,1,1e-05
674,0.00674,PINN,1.0,0.018014977002167143,0.005747268005507067,0.0003435989929130301,2.7890055207535625e-06,0.0004962207766642467,4.996072423609422e-05,0.0028598109199612985,0.0028598109708244312,direct,0.0015835030062589794,0.0006279950030148029,0.000732305008568801,0.0001666229945840314,5.186599446460605e-05,96,direct_last_layer,1.3569079699505431e-15,9.085614205428527e-16,1.9328723204102177e-15,1.2081264808005976e-14,-1.2130934820032968e-15,1.3618340382548057e-15,9.246076126956382e-16,1.9246894543130586e-15,1.2081264808005976e-14,-3.312434148586979e-15,1.9463597400459776e-15,9.992007221626409e-16,2.5686469395343167e-15,5.551115123125783e-15,-2.248201624865942e-15,1.2805346687801578e-15,7.37257477290143e-16,2.0555754277191757e-15,1.1266161614731374e-14,2.0993406665836822e-15,0.21931721795722656,0,0.0,0.9081185036856377,0.0,0.9081185036856377,4.590918574118308e-19,0.006740000000000016,1,1e-05
675,0.006750000000000001,PINN,1.0,0.017565066998940893,0.00838598700647708,0.0003012490051332861,2.605011104606092e-06,0.0004956162031034868,4.980721406751951e-05,0.002860039781413305,0.0028600398319603058,direct,0.0020864930120296776,0.0007162730034906417,0.0011171160003868863,0.00018849800108000636,5.8869991335086524e-05,96,direct_last_layer,1.3569763324259868e-15,9.141992718397773e-16,1.931126322551287e-15,1.206305021150822e-14,-6.480073097038519e-16,1.3620346525343404e-15,9.35015953551499e-16,1.923296612185215e-15,1.206305021150822e-14,-2.5079561366027348e-15,1.824929096727601e-15,9.298117831235686e-16,2.515097791804501e-15,5.6066262743570405e-15,-1.609823385706477e-15,1.2785526116835828e-15,7.246807320893112e-16,2.0486926309581565e-15,1.1288713019919072e-14,1.859948826898883e-15,0.21931783350318884,0,0.0,0.9082222679403898,0.0,0.9082222679403898,4.590918574118308e-19,0.006750000000000016,1,1e-05
676,0.00676,PINN,1.0,0.013587310997536406,0.005051193991675973,0.00029676000121980906,2.988002961501479e-06,0.0004950166424121522,4.965577182087904e-05,0.0028602666534789855,0.002860266703715087,direct,0.001450973009923473,0.0005741460045101121,0.0006853399972897023,0.00014516199007630348,4.195100336801261e-05,96,direct_last_layer,1.3571195754207044e-15,9.159339953157541e-16,1.9323190850241545e-15,1.207866272279201e-14,-2.0984529760549597e-15,1.362029134548983e-15,9.298117831235686e-16,1.9244144998819742e-15,1.207866272279201e-14,-4.8049468592305244e-15,1.790234627208065e-15,9.43689570931383e-16,2.4647826306948647e-15,5.551115123125783e-15,-2.3314683517128287e-15,1.2810022309670422e-15,7.4593109467002705e-16,2.0509771466787818e-15,1.1263559529517408e-14,2.7064938831755647e-15,0.21931844766675776,0,0.0,0.9083257769115384,0.0,0.9083257769115384,4.590918574118308e-19,0.006760000000000017,1,1e-05
677,0.006770000000000001,PINN,1.0,0.015536145001533441,0.0058247920096619055,0.0003011070075444877,2.629996743053198e-06,0.0004944221897842214,4.9506388131276213e-05,0.002860491567482287,0.0028604916174126537,direct,0.0015956110000843182,0.000621718994807452,0.000759635993745178,0.0001590409956406802,5.0677990657277405e-05,96,direct_last_layer,1.3572178593099498e-15,9.159339953157541e-16,1.931527650343101e-15,1.2065652296722185e-14,-2.345867911816152e-15,1.3628602742642775e-15,9.272096979096034e-16,1.9241723431485106e-15,1.2065652296722185e-14,-2.3093302986033903e-15,1.8318679906315083e-15,9.298117831235686e-16,2.568815635356883e-15,5.440092820663267e-15,-2.4424906541753444e-15,1.2697383868344545e-15,7.103692634125025e-16,2.0421771818871826e-15,1.1286110934705107e-14,-3.65376132127615e-17,0.2193190604555748,0,0.0,0.9084290315888158,0.0,0.9084290315888158,-1.2756316185649763e-18,0.006770000000000016,1,1e-05
678,0.0067800000000000004,PINN,1.0,0.016921864997129887,0.0060243059997446835,0.0004732270026579499,5.2919931476935744e-06,0.0004938329236721481,4.935904960040473e-05,0.0028607145552163606,0.002860714604846102,direct,0.002193467997130938,0.0008590789948357269,0.001056591994711198,0.00020000198855996132,7.277200347743928e-05,96,direct_last_layer,1.3571352803137117e-15,9.107298248878237e-16,1.933079460892939e-15,1.2069989105412127e-14,-1.0684609121937305e-15,1.3618768162997065e-15,9.228728892196614e-16,1.9247709560984475e-15,1.2069989105412127e-14,-3.956667079477866e-15,1.8769708010069053e-15,9.43689570931383e-16,2.4982523640093882e-15,5.551115123125783e-15,-1.2490009027033011e-15,1.283622950905847e-15,7.507015842289633e-16,2.0576059933009792e-15,1.1263559529517408e-14,2.8882061672841353e-15,0.2193196718774854,0,0.0,0.9085320329566758,0.0,0.9085320329566758,4.590918574118308e-19,0.006780000000000016,1,1e-05
679,0.006790000000000001,PINN,1.0,0.019745843994314782,0.005333979002898559,0.0002962830039905384,3.1919917091727257e-06,0.0004932489050281256,4.921374595958781e-05,0.0028609356488783254,0.0028609356982124833,direct,0.0016043950017774478,0.0005946799938101321,0.0007851740083424374,0.00016542800585739315,5.467800656333566e-05,96,direct_last_layer,1.3571087975529542e-15,9.072603779358701e-16,1.9324495255893428e-15,1.2066519658460173e-14,-1.9327868840991747e-15,1.362065957540379e-15,9.194034422677078e-16,1.9246460642796774e-15,1.2066519658460173e-14,-3.0485393398040073e-15,1.9845236565174673e-15,1.4432899320127035e-15,2.51961165175978e-15,5.440092820663267e-15,-1.887379141862766e-15,1.2802534538416694e-15,7.290175407792532e-16,2.049636195311857e-15,1.1247947018233617e-14,1.1157524557048326e-15,0.21932028194101472,0,0.0,0.908634781994329,0.0,0.908634781994329,4.590918574118308e-19,0.0067900000000000165,1,1e-05
680,0.0068000000000000005,PINN,1.0,0.018710014002863318,0.007138058004784398,0.0003134090075036511,2.4699984351173043e-06,0.0004926701777525542,4.907045525242987e-05,0.002861154881003647,0.0028611549300471832,direct,0.0026882640086114407,0.0012103490007575601,0.0011120770068373531,0.00024579100136179477,0.00011419199290685356,96,direct_last_layer,1.354117939252287e-15,9.02923569245928e-16,1.930832782262201e-15,1.2069121743674138e-14,-1.0391874535366219e-15,1.3587621047826708e-15,9.185360805297194e-16,1.922741746728354e-15,1.2069121743674138e-14,-3.4937127518265554e-15,2.033095913844818e-15,1.0130785099704553e-15,2.63243015726908e-15,5.662137425588298e-15,-1.8318679906315083e-15,1.2821152322597344e-15,7.381248390281314e-16,2.0521982990300206e-15,1.1292182466871026e-14,2.4545252982899335e-15,0.21932089065469104,0,0.0,0.9087372796757787,0.0,0.9087372796757787,-4.0826988057657276e-19,0.006800000000000016,1,1e-05
681,0.006810000000000001,PINN,1.0,0.01316495799983386,0.006579850989510305,0.00032609600748401135,2.800006768666208e-06,0.0004920967690635805,4.892916067967021e-05,0.002861372284400998,0.0028613723331588005,direct,0.0016424939967691898,0.0007000810001045465,0.0007074739987729117,0.0001664890005486086,6.447799387387931e-05,96,direct_last_layer,1.3529422278502849e-15,9.055256544598933e-16,1.9286610206482187e-15,1.2072591190626092e-14,-1.409117234788676e-15,1.3576427732578595e-15,9.22005527481673e-16,1.9204178897464555e-15,1.2072591190626092e-14,-3.3354192346436717e-15,1.8457457784393227e-15,8.326672684688674e-16,2.5320022904563557e-15,5.551115123125783e-15,-2.3314683517128287e-15,1.280065412527379e-15,7.209944447028604e-16,2.0522301094586405e-15,1.1267028976469362e-14,1.9263019998549957e-15,0.21932149802750872,0,0.0,0.908839526969856,0.0,0.908839526969856,4.590918574118308e-19,0.0068100000000000166,1,1e-05
682,0.0068200000000000005,PINN,1.0,0.014667608003946953,0.005210068993619643,0.000297072998364456,2.5939953047782183e-06,0.0004915286896133368,4.878983679099253e-05,0.0028615878920877054,0.002861587940564579,direct,0.0015275490004569292,0.0005870720051461831,0.0007330359949264675,0.0001558459916850552,4.804600030183792e-05,96,direct_last_layer,1.3562631968431852e-15,9.107298248878237e-16,1.93167441890279e-15,1.2071723828888103e-14,-1.6547974470738913e-15,1.3614508933903239e-15,9.35015953551499e-16,1.923765599064205e-15,1.2071723828888103e-14,-4.0806998080102075e-15,1.960237527853792e-15,9.992007221626409e-16,2.5559441832439774e-15,5.384581669432009e-15,-1.8041124150158794e-15,1.2758336359228965e-15,7.277164981722706e-16,2.050392856918184e-15,1.1272233146897292e-14,2.425902360936316e-15,0.21932210406871064,0,0.0,0.9089415248402557,0.0,0.9089415248402557,4.590918574118308e-19,0.006820000000000017,1,1e-05
