step,time,method,M,solve_s,flux_s,transport_s,viz_s,p_l2_drift,flux_l2_drift,pinn_rmse,pinn_pre_rmse,pinn_iterations,pinn_wall_s,pinn_pre_eval_s,pinn_linear_s,pinn_sync_s,pinn_error_s,pinn_trainable_params,pinn_stop_reason,R_xi_mean_abs,R_xi_median_abs,R_xi_rmse,R_xi_max_abs,R_xi_sum,R_xi_int_mean_abs,R_xi_int_median_abs,R_xi_int_rmse,R_xi_int_max_abs,R_xi_int_sum,R_xi_src_mean_abs,R_xi_src_median_abs,R_xi_src_rmse,R_xi_src_max_abs,R_xi_src_sum,R_xi_bnd_mean_abs,R_xi_bnd_median_abs,R_xi_bnd_rmse,R_xi_bnd_max_abs,R_xi_bnd_sum,CFL,cfl_violated,S_preclip_min,S_preclip_max,S_post_min,S_post_max,mass_balance,stored_water,n_substeps,dt_substep
11,0.00011,PINN,1.0,0.05765465699369088,0.017436923997593112,0.0007223370048450306,3.2669922802597284e-06,0.0023416369586384844,0.0013157034157626401,0.001933789891882905,0.0019344004336648722,direct,0.011049970009480603,0.0,0.00980318100482691,0.0,0.0,4096,direct_pou_previous,1.3990932836991954e-15,9.636388909051163e-16,1.974002440254982e-15,1.2188275562430295e-14,-2.6353702206605156e-15,1.4066830093526722e-15,9.783840404509192e-16,1.969763041570369e-15,1.2188275562430295e-14,-1.7357805730949805e-15,1.7694179454963432e-15,1.1102230246251565e-15,2.416210139954931e-15,5.384581669432009e-15,-1.609823385706477e-15,1.2814228887044724e-15,7.051650929845721e-16,2.0386020831746643e-15,1.1246862816061132e-14,-8.995896475655352e-16,0.21865497352698193,0,0.0,0.11215681700162013,0.0,0.11215681700162013,-1.6940658945086007e-21,0.00010999999999999999,1,1e-05
12,0.00012000000000000002,PINN,1.0,0.03203427800326608,0.029851896993932314,0.0007009489927440882,3.208988346159458e-06,0.0023482909700851913,0.0012617979933409733,0.00193335625229589,0.0019338942583318767,direct,0.023490430001402274,0.0,0.02219647499441635,0.0,0.0,4096,direct_pou_previous,1.396426704494461e-15,9.52363188311267e-16,1.970801209629637e-15,1.206305021150822e-14,-4.185752222260475e-15,1.4026149770856485e-15,9.71445146547012e-16,1.965174944284069e-15,1.206305021150822e-14,1.443398352229952e-15,2.0122792321330962e-15,8.326672684688674e-16,2.711394435288779e-15,5.2735593669694936e-15,-4.218847493575595e-15,1.3004843063912463e-15,7.383416794626285e-16,2.056061533086331e-15,1.1290230902960552e-14,-5.629150574490427e-15,0.21865914909323564,0,0.0,0.12223597368538434,0.0,0.12223597368538434,1.1858461261560205e-20,0.00012,1,1e-05
13,0.00013000000000000002,PINN,1.0,0.046128291010973044,0.020134413003688678,0.0007864960061851889,2.9520015232264996e-06,0.002354027903348877,0.001217910096757802,0.001932981552912974,0.0019334605257111906,direct,0.013385487007326446,0.0,0.01199637800164055,0.0,0.0,4096,direct_pou_previous,1.409786917280562e-15,9.71445146547012e-16,1.979085179882936e-15,1.2391455049554079e-14,1.800263497303556e-15,1.414395158759138e-15,9.874913386997974e-16,1.9714698799540272e-15,1.2391455049554079e-14,1.7470562756888297e-15,1.779826286352204e-15,9.020562075079397e-16,2.4733823343447804e-15,4.9960036108132044e-15,-2.914335439641036e-15,1.3383411734193564e-15,7.728193085476676e-16,2.0936112158827297e-15,1.1245561773454149e-14,5.320722161472613e-17,0.21866333481988723,0,0.0,0.1322811683383264,0.0,0.1322811683383264,-1.5246593050577406e-20,0.00013,1,1e-05
14,0.00014000000000000001,PINN,1.0,0.03640666599676479,0.033942751004360616,0.0007191269978648052,3.0289957066997886e-06,0.0023588149794781946,0.0011813252097327982,0.0019326553959169944,0.001933085638730753,direct,0.020023421006044373,0.0,0.018717106999247335,0.0,0.0,4096,direct_pou_previous,1.4024852422728036e-15,9.749145934989656e-16,1.976919151207063e-15,1.2275336996880881e-14,-4.352434753752965e-15,1.4082863767774605e-15,9.8879238130678e-16,1.9714542628631033e-15,1.2275336996880881e-14,-4.8475085707641585e-15,2.0747292772682613e-15,1.2212453270876722e-15,2.7378663109344037e-15,5.440092820663267e-15,-3.941291737419306e-15,1.3125449967689635e-15,7.598088824778415e-16,2.0597921314666394e-15,1.1291531945567534e-14,4.950738170111935e-16,0.21866752810108808,0,0.0,0.14228859474469016,0.0,0.14228859474469016,-1.6940658945086007e-21,0.00014,1,1e-05
15,0.00015000000000000001,PINN,1.0,0.028738137989421375,0.01826791300845798,0.000676166993798688,4.229004844091833e-06,0.0023626222757672484,0.001150116138290289,0.0019323696855993318,0.0019327591985314355,direct,0.01208048099942971,0.0,0.010759123004390858,0.0,0.0,4096,direct_pou_previous,1.39758150170071e-15,9.870576578308032e-16,1.955097493926561e-15,1.204949768435215e-14,-1.2510337817767114e-15,1.4031622273809996e-15,1.0052722543285597e-15,1.9477854177704843e-15,1.204949768435215e-14,7.430579589129405e-16,1.8492152253912764e-15,1.096345236817342e-15,2.5550774996047836e-15,5.662137425588298e-15,-2.581268532253489e-15,1.3110584539465322e-15,7.455109663281889e-16,2.065153609959828e-15,1.1336634755942931e-14,-1.994091740689652e-15,0.2186717264217608,0,0.0,0.15225433173855987,0.0,0.15225433173855987,2.541098841762901e-20,0.00015000000000000001,1,1e-05
16,0.00016,PINN,1.0,0.04415866400813684,0.018709653013502248,0.0007817470032023266,3.0990049708634615e-06,0.002365423153255887,0.001122887622553244,0.001932118020921528,0.0019324731087830712,direct,0.01215996099926997,0.0,0.010836583009222522,0.0,0.0,4096,direct_pou_previous,1.4030668974921498e-15,9.71445146547012e-16,1.970896866985207e-15,1.2156833699428216e-14,2.740049940413991e-16,1.4074784255761284e-15,9.905271047827569e-16,1.9632070316860994e-15,1.2156833699428216e-14,-2.1039485258167456e-15,2.14064876935538e-15,1.5404344466674047e-15,2.6340940594721888e-15,5.551115123125783e-15,-2.4702462297909733e-15,1.3346709796589035e-15,7.814929259275516e-16,2.0864966104752036e-15,1.1167932897904187e-14,2.3779535198581447e-15,0.21867592734834734,0,0.0,0.1621743532589222,0.0,0.1621743532589222,-2.879912020664621e-20,0.00015999999999999999,1,1e-05
17,0.00017,PINN,1.0,0.03772898500028532,0.030595224001444876,0.0006982490012887865,3.2520038075745106e-06,0.0023671946778177845,0.0010986143186906606,0.0019318952719345427,0.00193222096825958,direct,0.0148446389939636,0.0,0.013502998990588821,0.0,0.0,4096,direct_pou_previous,1.3974036155596528e-15,9.601694439531627e-16,1.9723652517540644e-15,1.2220367946735866e-14,-2.0276477979280783e-15,1.4024313538303336e-15,9.749145934989656e-16,1.966131361592085e-15,1.2220367946735866e-14,-1.8376142621456815e-15,1.8318679906315083e-15,8.881784197001252e-16,2.5261004898337334e-15,5.6066262743570405e-15,-1.6653345369377348e-15,1.31945403276148e-15,8.261620554339544e-16,2.066610510036386e-15,1.1225178772611422e-14,-1.900335357823968e-16,0.21868012852487723,0,0.0,0.17204454004921427,0.0,0.17204454004921427,2.541098841762901e-20,0.00017,1,1e-05
18,0.00018,PINN,1.0,0.02923564000229817,0.018032321997452527,0.0007783550099702552,3.6019919207319617e-06,0.002367918025232428,0.0010765342646210678,0.0019316972774688164,0.0019319976472652412,direct,0.011974722990998998,0.0,0.010476048002601601,0.0,0.0,4096,direct_pou_previous,1.3998573126301292e-15,9.783840404509192e-16,1.972698331688753e-15,1.2640171027922253e-14,2.4273389288148595e-15,1.4055921077449938e-15,9.922618282587337e-16,1.966867180073332e-15,1.2640171027922253e-14,1.0993267927916772e-15,1.6375789613221059e-15,9.020562075079397e-16,2.390245004183616e-15,5.551115123125783e-15,6.661338147750939e-16,1.3109455868063106e-15,7.671814572507429e-16,2.0609943235941236e-15,1.1307144456851326e-14,1.3280121360231822e-15,0.21868432767381868,0,0.0,0.1818606930065824,0.0,0.1818606930065824,-1.6940658945086007e-21,0.00018,1,1e-05
19,0.00019,PINN,1.0,0.02767559900530614,0.032610386013402604,0.0007841649930924177,3.667009877972305e-06,0.0023675788610886734,0.0010560769051773176,0.0019315206251022787,0.0019317989853335894,direct,0.017794016996049322,0.0,0.016433369994047098,0.0,0.0,4096,direct_pou_previous,1.4060949073595676e-15,9.818534874028728e-16,1.976853501752408e-15,1.2085276356044172e-14,7.82956598860407e-16,1.4102678832706082e-15,9.992007221626409e-16,1.968795077309318e-15,1.2085276356044172e-14,-1.0677737990669178e-14,2.2620794126737565e-15,1.7763568394002505e-15,2.7279297483838987e-15,5.662137425588298e-15,-4.107825191113079e-15,1.3413974800512867e-15,7.91033905045424e-16,2.0978339994298075e-15,1.1331213745080504e-14,1.1460694589529585e-14,0.21868852259882618,0,0.0,0.1916185481555451,0.0,0.1916185481555451,-1.6940658945086007e-21,0.00019,1,1e-05
20,0.0002,PINN,1.0,0.04556701600085944,0.01777371899515856,0.0007021690107649192,3.3230026019737124e-06,0.002366167684650513,0.0010368132244906413,0.0019313624882707837,0.0019316215712004616,direct,0.011280398000963032,0.0,0.010046247989521362,0.0,0.0,4096,direct_pou_previous,1.396262018033699e-15,9.62771529167128e-16,1.9640877231719493e-15,1.210414147384542e-14,2.084717489782284e-15,1.4019883681902383e-15,9.71445146547012e-16,1.957020319836814e-15,1.210414147384542e-14,1.1764542248368648e-15,1.8388068845354155e-15,1.1518563880486e-15,2.4300398767274795e-15,5.329070518200751e-15,-2.275957200481571e-15,1.3074812220520405e-15,7.480994990149981e-16,2.0705761617137397e-15,1.1253584869530542e-14,9.082632649454192e-16,0.21869271118882136,0,0.0,0.20131379318708242,0.0,0.20131379318708242,2.541098841762901e-20,0.00020000000000000004,1,1e-05
21,0.00021,PINN,1.0,0.028630474000237882,0.018392038997262716,0.0006934640114195645,2.964996383525431e-06,0.002363680128162592,0.001018420480913946,0.001931220503914734,0.001931462579915429,direct,0.011082001001341268,0.0,0.009849049005424604,0.0,0.0,4096,direct_pou_previous,1.397745485675449e-15,9.783840404509192e-16,1.960179909992858e-15,1.1780940806227491e-14,-6.7371780897163e-15,1.4049784435788476e-15,9.922618282587337e-16,1.954633323793028e-15,1.1780940806227491e-14,-1.3215611330968935e-15,1.609823385706477e-15,7.91033905045424e-16,2.295882763730201e-15,4.884981308350689e-15,-3.1086244689504383e-15,1.2856063844309614e-15,7.641456911677835e-16,2.044249192161422e-15,1.1294567711650494e-14,-5.415616956619407e-15,0.2186968914221671,0,0.0,0.21094208546809215,0.0,0.21094208546809215,-2.879912020664621e-20,0.00021,1,1e-05
22,0.00022,PINN,1.0,0.02886801099521108,0.01911572199605871,0.0007632880005985498,3.5849952837452292e-06,0.002360117201097368,0.001000656896878602,0.0019310926793935756,0.0019313196504859185,direct,0.012684287008596584,0.0,0.011434574000304565,0.0,0.0,4096,direct_pou_previous,1.4046712793377219e-15,9.870576578308032e-16,1.9741298703423317e-15,1.2272192810580673e-14,-3.4798010827008508e-15,1.409782150316966e-15,9.957312752106873e-16,1.967486476248369e-15,1.2272192810580673e-14,-4.1484285624726613e-16,2.050443148604586e-15,1.4432899320127035e-15,2.5432537076995114e-15,5.2735593669694936e-15,-9.71445146547012e-16,1.3254328148196745e-15,8.109832250191573e-16,2.074408240837225e-15,1.140927630149946e-14,-3.0649582264535846e-15,0.2187010613704343,0,0.0,0.22049907138860356,0.0,0.22049907138860356,-2.879912020664621e-20,0.00021999999999999998,1,1e-05
23,0.00023,PINN,1.0,0.03992845499305986,0.021617620994220488,0.0008059009996941313,3.698994987644255e-06,0.0023554854688424467,0.0009833431509276825,0.00193097732081994,0.001931190792780367,direct,0.012246205995324999,0.0,0.010891730998991989,0.0,0.0,4096,direct_pou_previous,1.4046660940927166e-15,9.783840404509192e-16,1.972481955746892e-15,1.2427775822332343e-14,-1.0819863342954872e-15,1.4091170264983871e-15,9.939965517347105e-16,1.9644271965201917e-15,1.2427775822332343e-14,-4.7657529506951735e-15,2.230854390106174e-15,1.6653345369377348e-15,2.79727804741568e-15,5.828670879282072e-15,4.718447854656915e-16,1.3356592553501125e-15,8.229094489164979e-16,2.093400867898616e-15,1.116468029138673e-14,3.683766616399686e-15,0.21870521920297958,0,0.0,0.22998040687626245,0.0,0.22998040687626245,2.541098841762901e-20,0.00023,1,1e-05
24,0.00024000000000000003,PINN,1.0,0.03429475698794704,0.01884646399412304,0.000681131990859285,3.312001354061067e-06,0.0023497971591362322,0.0009663486330109408,0.0019308729773595684,0.0019310743158453033,direct,0.012651230004848912,0.0,0.011369643994839862,0.0,0.0,4096,direct_pou_previous,1.4085185466890462e-15,9.662409761190816e-16,1.986642193995761e-15,1.195300369100094e-14,-2.9761146346819756e-15,1.4128522723465067e-15,9.766493169749424e-16,1.9808331975836714e-15,1.195300369100094e-14,4.4866386539159364e-15,1.779826286352204e-15,9.71445146547012e-16,2.4679256781004192e-15,5.440092820663267e-15,-6.938893903907228e-16,1.3413288703825591e-15,8.413408858487514e-16,2.074624427307998e-15,1.1301940286423395e-14,-7.462753288597912e-15,0.21870936318970305,0,0.0,0.23938177887070744,0.0,0.23938177887070744,-1.6940658945086007e-21,0.00024,1,1e-05
25,0.00025,PINN,1.0,0.03119119899929501,0.01896148298692424,0.000761037998017855,3.659995854832232e-06,0.002343070188742806,0.0009495811389512738,0.0019307783975227016,0.001930968772180298,direct,0.012317622007685713,0.0,0.01038105200859718,0.0,0.0,4096,direct_pou_previous,1.4082028449795314e-15,9.679756995950584e-16,1.9795572159591482e-15,1.2232727851502201e-14,-3.707768141993084e-16,1.4141573578338502e-15,9.853229343548264e-16,1.9726716266098654e-15,1.2232727851502201e-14,-4.211427484957647e-15,1.6445178552260131e-15,1.0547118733938987e-15,2.422777184246091e-15,5.495603971894525e-15,-2.1649348980190553e-15,1.3158846359217504e-15,7.398595625041082e-16,2.0834013435902504e-15,1.1290664583829546e-14,3.840650670758339e-15,0.21871349170396637,0,0.0,0.24869892751597092,0.0,0.24869892751597092,-1.6940658945086007e-21,0.00025,1,1e-05
26,0.00026000000000000003,PINN,1.0,0.031068110998603515,0.018137599996407516,0.000818861008156091,3.612993168644607e-06,0.0023353281036493094,0.0009329789461286332,0.0019306924945652756,0.0019308729139962406,direct,0.011660806994768791,0.0,0.010304948998964392,0.0,0.0,4096,direct_pou_previous,1.4024581596723828e-15,9.939965517347105e-16,1.9667611538066714e-15,1.1765761975812694e-14,-7.234501626235401e-15,1.4081769492547167e-15,1.0061396160665481e-15,1.9610555168781875e-15,1.1765761975812694e-14,3.8626599748597945e-15,1.700029006457271e-15,9.43689570931383e-16,2.514676595389763e-15,5.662137425588298e-15,-2.275957200481571e-15,1.3137945821244004e-15,7.925517880869037e-16,2.053193308847095e-15,1.142944246190769e-14,-1.1097161601095196e-14,0.21871760322578407,0,0.0,0.25792766879843615,0.0,0.25792766879843615,2.541098841762901e-20,0.00026000000000000003,1,1e-05
27,0.00027,PINN,1.0,0.029975554993143305,0.017840684013208374,0.0008802230004221201,4.225003067404032e-06,0.002326599932287361,0.0009165046981273119,0.0019306143189107591,0.0019307856585777455,direct,0.01159843300411012,0.0,0.010069336000015028,0.0,0.0,4096,direct_pou_previous,1.4033789360097092e-15,9.753482743679598e-16,1.9762728471498258e-15,1.1668509040940744e-14,-6.138590070287053e-15,1.4077948424270843e-15,9.879250195687916e-16,1.969613204554399e-15,1.1668509040940744e-14,-2.8787465033291992e-15,2.0469737016526324e-15,1.0547118733938987e-15,2.7538930507570656e-15,5.662137425588298e-15,-2.831068712794149e-15,1.3349151369059496e-15,7.660972550782574e-16,2.0767929539020818e-15,1.1215204112624555e-14,-3.259843566957854e-15,0.21872169634277366,0,0.0,0.2670639173326138,0.0,0.2670639173326138,-2.879912020664621e-20,0.00027,1,1e-05
28,0.00028000000000000003,PINN,1.0,0.03320825399714522,0.0357297269947594,0.0012273260072106495,5.922003765590489e-06,0.0023169199474401534,0.0009001405145710143,0.0019305430360005598,0.001930706060658362,direct,0.028948441991815343,0.0,0.02750874600315001,0.0,0.0,4096,direct_pou_previous,1.3976346292110112e-15,9.783840404509192e-16,1.9606880501154576e-15,1.2229366824767496e-14,1.7489875108085695e-15,1.4025203876850402e-15,9.992007221626409e-16,1.952800205321106e-15,1.2229366824767496e-14,-3.2586983784131662e-15,1.7867651802561113e-15,9.020562075079397e-16,2.475483830193307e-15,5.329070518200751e-15,-9.71445146547012e-16,1.3218862878695207e-15,7.830108089690313e-16,2.0791554836718e-15,1.1264643731689894e-14,5.007685889221736e-15,0.21872576975268823,0,0.0,0.2761037089784075,0.0,0.2761037089784075,7.962109704190423e-20,0.0002800000000000001,1,1e-05
29,0.00029,PINN,1.0,0.06629184100893326,0.02285865499288775,0.0008414299954893067,3.4039985621348023e-06,0.002306327342404006,0.0008838840833912651,0.0019304779083890989,0.001930633290221093,direct,0.014292787993326783,0.0,0.012947234994499013,0.0,0.0,4096,direct_pou_previous,1.410259470646678e-15,9.783840404509192e-16,1.9764827590001086e-15,1.2017947401132822e-14,-7.860946865233948e-15,1.4149592856897797e-15,9.922618282587337e-16,1.97000763863386e-15,1.2017947401132822e-14,-1.017547455800169e-14,1.8457457784393227e-15,9.298117831235686e-16,2.5549078966787937e-15,5.440092820663267e-15,-1.6653345369377348e-15,1.3373939788260893e-15,7.840950111415168e-16,2.0742880519221183e-15,1.1220191442617988e-14,2.3145276927677427e-15,0.21872982226339646,0,0.0,0.285043222962756,0.0,0.285043222962756,2.541098841762901e-20,0.0002900000000000001,1,1e-05
30,0.00030000000000000003,PINN,1.0,0.03173958099796437,0.019262357003754005,0.0007015330047579482,2.8130016289651394e-06,0.002294865822081806,0.0008677454320229998,0.0019304182811783178,0.0019305666145384862,direct,0.012751633010338992,0.0,0.01135620400600601,0.0,0.0,4096,direct_pou_previous,1.4128507828044413e-15,9.809861256648844e-16,1.9825733789651423e-15,1.2509741506572247e-14,-5.850924128872337e-15,1.4197617136621084e-15,1.0026701691145945e-15,1.9766559886420233e-15,1.2509741506572247e-14,4.972693264104766e-16,1.8665624601510444e-15,9.575673587391975e-16,2.537966252534322e-15,5.551115123125783e-15,-2.4980018054066022e-15,1.3057043586869378e-15,7.485331798839923e-16,2.072155268259731e-15,1.136070404417211e-14,-6.3481934552828134e-15,0.21873385279376337,0,0.0,0.2938788031764274,0.0,0.2938788031764274,2.541098841762901e-20,0.00030000000000000014,1,1e-05
